RunID,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20260102-223245,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000194,10240,0.004169,0.249,0.925,10,constant,FALSE,512,2,simple,,,5,1000000,2048,12000
20260102-225213,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,4.60E-05,163840,0.006492,0.162,0.944,10,constant,TRUE,128,1,simple,,,5,1000000,2048,12000
20260102-230809,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,0.00012,40960,0.009648,0.194,0.934,4,constant,FALSE,512,1,simple,,,5,100000,2048,12000
20260102-230931,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,0.000192,163840,0.004137,0.285,0.904,10,constant,TRUE,512,2,simple,,,5,1000000,256,12000
20260102-232818,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000194,327680,0.004937,0.23,0.917,8,linear,TRUE,256,3,simple,,,5,1000000,512,12000
20260102-234520,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000188,10240,0.004978,0.276,0.941,8,linear,TRUE,512,2,simple,,,5,500000,1024,12000
20260102-235346,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.00018,40960,0.00713,0.194,0.901,10,linear,FALSE,512,1,simple,,,5,500000,128,12000
20260103-001651,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,4096,4.40E-05,81920,0.00525,0.185,0.934,4,linear,TRUE,64,1,simple,,,5,1000000,512,12000
20260103-005136,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,5.30E-05,40960,0.005041,0.157,0.949,3,constant,TRUE,128,1,simple,,,5,1000000,256,12000
20260103-012419,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000213,163840,0.008038,0.148,0.907,3,linear,FALSE,64,3,simple,,,5,2000000,1024,12000
20260103-023019,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,1024,8.70E-05,81920,0.002596,0.263,0.92,8,constant,TRUE,32,2,simple,,,5,500000,2048,12000
20260103-025128,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,1024,1.30E-05,40960,0.000889,0.14,0.903,8,constant,FALSE,256,3,simple,,,5,1000000,512,12000
20260103-033349,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,512,6.00E-05,20480,0.003094,0.235,0.92,5,linear,FALSE,128,3,simple,,,5,250000,2048,12000
20260103-034319,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,1024,0.000207,20480,0.00421,0.287,0.948,5,constant,FALSE,256,1,simple,,,5,1000000,1024,12000
20260103-041956,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,1024,0.000295,81920,0.001487,0.157,0.915,4,linear,TRUE,512,1,simple,,,5,2000000,256,12000
20260103-053014,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,1024,0.000223,81920,0.000635,0.115,0.908,8,linear,FALSE,32,3,simple,,,5,1000000,2048,12000
20260103-061120,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000255,40960,0.006348,0.128,0.943,4,constant,TRUE,512,1,simple,,,5,2000000,1024,12000
20260103-072225,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,4096,0.000113,81920,0.004489,0.237,0.922,4,linear,TRUE,128,1,simple,,,5,100000,2048,12000
20260103-072638,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000288,163840,0.000965,0.112,0.922,10,constant,TRUE,32,3,simple,,,5,100000,2048,12000
20260103-073010,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,512,0.000121,20480,0.005332,0.137,0.941,5,linear,FALSE,32,3,simple,,,5,1000000,128,12000
20260103-080552,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,4096,0.000236,81920,0.007118,0.29,0.93,8,constant,TRUE,32,2,simple,,,5,100000,256,12000
20260103-081000,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,512,5.60E-05,20480,0.004944,0.234,0.93,4,constant,TRUE,128,1,simple,,,5,250000,2048,12000
20260103-081901,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000255,40960,0.001484,0.198,0.938,10,constant,TRUE,32,3,simple,,,5,1000000,1024,12000
20260103-090243,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,4096,0.000237,81920,0.00907,0.11,0.909,8,constant,FALSE,512,2,simple,,,5,500000,256,12000
20260103-092417,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,1024,0.000255,40960,0.00352,0.228,0.905,5,linear,FALSE,64,1,simple,,,5,250000,128,12000
20260103-093307,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridFoodCollector,2048,0.000128,163840,0.002091,0.115,0.94,5,linear,FALSE,512,3,simple,,,5,1000000,2048,12000
20260103-101241,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,GridWorld,4096,2.70E-05,327680,0.003268,0.24,0.905,4,linear,TRUE,128,1,simple,,,5,500000,2048,12000
20260103-233804,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000214,10240,0.006622,0.209,0.934,4,linear,TRUE,128,2,simple,,,5,1000000,64,12000
20260103-234713,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,7.10E-05,81920,0.00135,0.24,0.917,4,constant,TRUE,256,3,simple,,,5,2000000,128,12000
20260104-000507,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000269,163840,0.001831,0.22,0.944,3,constant,FALSE,512,3,simple,,,5,500000,2048,12000
20260104-001008,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000222,163840,0.007838,0.175,0.936,3,constant,TRUE,512,1,simple,,,5,1000000,64,12000
20260104-001816,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000257,81920,0.003998,0.223,0.93,8,linear,TRUE,128,2,simple,,,5,500000,64,12000
20260104-002347,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000228,20480,0.005732,0.191,0.921,3,constant,TRUE,64,2,simple,,,5,250000,128,12000
20260104-002549,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000114,81920,0.000134,0.155,0.916,10,constant,TRUE,64,3,simple,,,5,1000000,512,12000
20260104-003745,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000163,40960,0.007087,0.288,0.919,10,linear,FALSE,512,1,simple,,,5,250000,256,12000
20260104-004101,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000216,81920,0.009192,0.108,0.909,10,constant,FALSE,512,1,simple,,,5,1000000,64,12000
20260104-005307,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,3.90E-05,40960,0.001517,0.252,0.91,8,constant,TRUE,128,2,simple,,,5,500000,128,12000
20260104-005840,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000184,20480,0.006523,0.166,0.924,4,constant,TRUE,32,2,simple,,,5,1000000,1024,12000
20260104-010631,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,8.60E-05,40960,0.003848,0.169,0.909,4,constant,FALSE,512,2,simple,,,5,2000000,128,12000
20260104-012405,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,5.50E-05,163840,0.00984,0.185,0.945,3,constant,TRUE,64,3,simple,,,5,1000000,512,12000
20260104-013217,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000192,163840,0.008425,0.289,0.905,10,constant,FALSE,32,3,simple,,,5,100000,512,12000
20260104-013301,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000213,163840,0.002123,0.187,0.914,3,constant,FALSE,64,3,simple,,,5,500000,256,12000
20260104-013707,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,4.50E-05,20480,0.002693,0.129,0.944,4,constant,FALSE,128,1,simple,,,5,100000,64,12000
20260104-013803,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,6.10E-05,40960,0.008309,0.173,0.929,5,linear,FALSE,32,1,simple,,,5,1000000,512,12000
20260104-014656,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000268,20480,0.004859,0.139,0.914,5,constant,TRUE,64,1,simple,,,5,500000,1024,12000
20260104-015119,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,9.60E-05,163840,0.000815,0.235,0.945,4,constant,FALSE,128,2,simple,,,5,250000,256,12000
20260104-015323,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,3.80E-05,40960,0.003406,0.276,0.946,5,linear,TRUE,32,2,simple,,,5,100000,512,12000
20260104-015423,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000199,81920,0.009221,0.296,0.947,10,constant,FALSE,64,3,simple,,,5,2000000,512,12000
20260104-021719,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,4.20E-05,40960,0.006502,0.209,0.918,10,constant,TRUE,64,3,simple,,,5,1000000,2048,12000
20260104-022906,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000225,40960,0.00856,0.232,0.944,8,linear,TRUE,32,3,simple,,,5,100000,1024,12000
20260104-023016,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.000115,163840,0.004265,0.15,0.922,10,linear,FALSE,256,3,simple,,,5,1000000,256,12000
20260104-024350,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,7.00E-05,163840,0.002104,0.147,0.933,8,linear,FALSE,128,1,simple,,,5,2000000,256,12000
20260104-030510,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000283,327680,0.009261,0.28,0.928,3,linear,TRUE,32,3,simple,,,5,100000,256,12000
20260104-030559,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,5.40E-05,10240,0.001247,0.267,0.927,8,linear,TRUE,32,2,simple,,,5,2000000,64,12000
20260104-032652,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,0.00015,163840,0.006494,0.3,0.909,5,linear,FALSE,128,1,simple,,,5,100000,64,12000
20260104-032736,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,7.00E-05,40960,0.005722,0.271,0.921,4,constant,FALSE,256,2,simple,,,5,100000,64,12000
20260104-032835,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,1024,0.000262,20480,0.008522,0.216,0.927,3,constant,TRUE,32,2,simple,,,5,500000,256,12000
20260104-033218,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,0.000258,163840,0.002425,0.188,0.947,8,linear,FALSE,32,1,simple,,,5,100000,1024,12000
20260104-033302,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000281,40960,0.003561,0.24,0.948,10,linear,FALSE,64,3,simple,,,5,500000,256,12000
20260104-033922,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,512,0.000134,10240,0.000988,0.127,0.909,8,constant,TRUE,128,1,simple,,,5,100000,2048,12000
20260104-034034,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,2048,8.90E-05,40960,0.002598,0.279,0.926,3,constant,TRUE,128,3,simple,,,5,100000,128,12000
20260104-034129,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBall,4096,2.70E-05,163840,0.004437,0.169,0.916,3,constant,TRUE,32,1,simple,,,5,1000000,64,12000
20260104-034933,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000203,81920,0.009656,0.208,0.921,8,linear,TRUE,256,3,simple,,,5,250000,512,12000
20260104-035314,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000105,10240,0.001079,0.24,0.937,8,linear,FALSE,128,3,simple,,,5,100000,64,12000
20260104-035438,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,9.50E-05,81920,0.009288,0.135,0.92,4,linear,FALSE,64,3,simple,,,5,1000000,256,12000
20260104-040405,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000261,40960,0.005902,0.154,0.928,10,linear,TRUE,64,2,simple,,,5,100000,512,12000
20260104-040532,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.0002,40960,0.007434,0.185,0.936,5,linear,FALSE,128,2,simple,,,5,250000,64,12000
20260104-040815,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000249,81920,0.00076,0.266,0.925,10,constant,TRUE,512,3,simple,,,5,250000,2048,12000
20260104-041313,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000279,163840,0.007984,0.112,0.919,10,constant,FALSE,128,2,simple,,,5,250000,512,12000
20260104-041611,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.0001,40960,0.005163,0.262,0.913,8,linear,TRUE,256,1,simple,,,5,100000,256,12000
20260104-041729,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000241,81920,0.007843,0.268,0.943,10,linear,FALSE,32,3,simple,,,5,250000,2048,12000
20260104-042057,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.00024,40960,0.004311,0.187,0.946,10,linear,TRUE,512,2,simple,,,5,1000000,1024,12000
20260104-043640,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000258,20480,0.004156,0.236,0.907,3,constant,FALSE,64,3,simple,,,5,1000000,64,12000
20260104-044447,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000118,163840,0.009099,0.171,0.937,3,constant,FALSE,64,1,simple,,,5,500000,2048,12000
20260104-044913,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000105,327680,0.009194,0.121,0.938,4,constant,TRUE,512,2,simple,,,5,100000,128,12000
20260104-045005,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.00024,327680,0.008044,0.245,0.927,10,constant,TRUE,32,1,simple,,,5,250000,64,12000
20260104-045158,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,7.60E-05,327680,0.004544,0.156,0.92,10,constant,TRUE,256,3,simple,,,5,500000,128,12000
20260104-045833,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,2.80E-05,40960,0.001411,0.24,0.93,4,linear,FALSE,256,3,simple,,,5,1000000,2048,12000
20260104-050837,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,3.10E-05,327680,0.00246,0.26,0.934,10,linear,TRUE,128,2,simple,,,5,500000,128,12000
20260104-051442,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,1.50E-05,20480,0.005578,0.16,0.933,3,constant,FALSE,512,1,simple,,,5,250000,512,12000
20260104-051701,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,9.00E-05,163840,0.002222,0.229,0.932,3,constant,FALSE,64,3,simple,,,5,500000,64,12000
20260104-052131,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000214,81920,0.008962,0.23,0.937,10,linear,FALSE,128,3,simple,,,5,1000000,256,12000
20260104-053506,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000175,81920,0.006728,0.255,0.943,10,linear,FALSE,32,3,simple,,,5,1000000,64,12000
20260104-054819,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000106,81920,0.007557,0.18,0.908,8,constant,TRUE,64,1,simple,,,5,2000000,256,12000
20260104-061119,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000198,81920,0.00074,0.244,0.907,5,linear,FALSE,64,3,simple,,,5,1000000,64,12000
20260104-062123,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000194,81920,0.0054,0.218,0.929,8,linear,TRUE,64,2,simple,,,5,250000,128,12000
20260104-062438,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,512,0.000274,40960,0.005004,0.126,0.903,3,constant,TRUE,512,3,simple,,,5,500000,512,12000
20260104-062954,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000205,81920,0.00494,0.262,0.906,10,constant,TRUE,256,2,simple,,,5,2000000,256,12000
20260104-065737,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000213,20480,0.007895,0.294,0.93,3,linear,FALSE,128,2,simple,,,5,250000,256,12000
20260104-065958,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000258,40960,0.005213,0.138,0.942,8,linear,TRUE,256,1,simple,,,5,2000000,64,12000
20260104-072315,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,9.30E-05,163840,0.007928,0.269,0.909,3,linear,FALSE,32,2,simple,,,5,250000,512,12000
20260104-072522,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.00027,20480,0.000154,0.262,0.948,3,constant,FALSE,512,1,simple,,,5,1000000,64,12000
20260104-073333,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,6.40E-05,327680,0.002783,0.182,0.947,4,constant,FALSE,256,3,simple,,,5,100000,128,12000
20260104-073421,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,4096,0.000153,163840,0.000888,0.141,0.932,5,linear,TRUE,64,2,simple,,,5,500000,256,12000
20260104-073942,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,1024,0.000225,20480,0.002753,0.3,0.945,8,linear,TRUE,64,1,simple,,,5,100000,2048,12000
20260104-074058,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,1.10E-05,40960,0.004091,0.242,0.912,8,constant,FALSE,256,2,simple,,,5,1000000,256,12000
20260104-075342,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,3DBallHard,2048,0.000147,163840,0.001704,0.27,0.931,5,constant,FALSE,128,2,simple,,,5,1000000,64,12000
20260104-080348,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000269,20480,0.003968,0.221,0.941,10,linear,FALSE,512,2,simple,,,5,1000000,256,12000
20260104-082237,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,1024,5.50E-05,20480,0.009793,0.167,0.941,4,linear,TRUE,128,1,simple,,,5,100000,128,12000
20260104-082400,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,5.40E-05,81920,0.00758,0.226,0.918,4,constant,TRUE,32,2,simple,,,5,1000000,512,12000
20260104-083543,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000251,10240,0.005609,0.293,0.925,5,linear,TRUE,512,1,simple,,,5,2000000,128,12000
20260104-090105,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,1024,2.80E-05,20480,0.001683,0.178,0.902,4,constant,FALSE,128,2,simple,,,5,2000000,2048,12000
20260104-092339,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000251,81920,0.005992,0.101,0.902,8,constant,TRUE,128,1,simple,,,5,250000,2048,12000
20260104-092743,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,8.10E-05,40960,0.003715,0.162,0.945,8,linear,FALSE,512,1,simple,,,5,500000,128,12000
20260104-093504,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,1024,0.000131,81920,0.005463,0.247,0.9,4,linear,TRUE,32,3,simple,,,5,2000000,1024,12000
20260104-095800,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000137,40960,0.005032,0.134,0.949,5,linear,FALSE,512,3,simple,,,5,1000000,1024,12000
